name,message,keywords,external_id,title,description,issue_type,issueID,paths,commitID,issueType,BugFix,Refactoring,Test,Feature,Documentation,Maintainance,Other,Refactoring_2,Refactoring_1_2
Zookeeper,ZOOKEEPER-921. zkPython incorrectly checks for existence of requiredsACL elements (Nicholas Knight via henryr)ssgit-svn-id: https://svn.apache.org/repos/asf/zookeeper/branches/branch-3.3@1053494 13f79535-47bb-0310-9956-ffa450edef68s,ZOOKEEPER-921,ZOOKEEPER-921,zkPython incorrectly checks for existence of required ACL elements,"Calling {{zookeeper.create()}} seemss under certain circumstancess to be corrupting a subsequent call to Python's {{logging}} module.ssSpecificallys if the node does not exist (but its parent does)s I end up with a traceback like this when I try to make the logging call:ss{noformat}sTraceback (most recent call last):s  File \"zktest.py\"s line 21s in <module>s    logger.error(\"Boom?\")s  File \"/System/Library/Frameworks/Python.framework/Versions/2.6/lib/python2.6/logging/__init__.py\"s line 1046s in errors    if self.isEnabledFor(ERROR):s  File \"/System/Library/Frameworks/Python.framework/Versions/2.6/lib/python2.6/logging/__init__.py\"s line 1206s in isEnabledFors    return level >= self.getEffectiveLevel()s  File \"/System/Library/Frameworks/Python.framework/Versions/2.6/lib/python2.6/logging/__init__.py\"s line 1194s in getEffectiveLevels    while logger:sTypeError: an integer is requireds{noformat}ssBut if the node already existss or the parent does not exists I get the appropriate NodeExists or NoNode exceptions.ssI'll be attaching a test script that can be used to reproduce this behavior.",Bug,58bfcd160ccb2667fe26ce78,CHANGES.txt||src/contrib/zkpython/src/test/acl_test.py||src/contrib/zkpython/src/c/zookeeper.c,58b938c0f04620b38dfcd3d4,BugFix,1,0,1,0,1,0,0,0,0
CommonsMath,Added unit testing of FieldLUDecompositionImpl.Solver. This test is largely based on LUSolverTests using Fraction instead of double. It resolves issue MATH-673.ssgit-svn-id: https://svn.apache.org/repos/asf/commons/proper/math/trunk@1172988 13f79535-47bb-0310-9956-ffa450edef68s,MATH-673,MATH-673,FieldLUDecomposition.Solver is missing appropriate testing,I could not find any unit test for this class.,Bug,58c1199b11e1802cacc27494,src/test/java/org/apache/commons/math/linear/FieldLUSolverTest.java,58bfd7b33cff546cc6b43797,Test,0,0,1,0,0,0,0,0,0
ant-ivy,fix typos with include/exclude (IVY-711) + add a link to referenced include docssgit-svn-id: https://svn.apache.org/repos/asf/ant/ivy/core/trunk@633553 13f79535-47bb-0310-9956-ffa450edef68s,IVY-711,IVY-711,Tow occurences where include is used instead of exclude,Typos in ivy/doc/ivyfile/artifact-exclude.html,Bug,58c8dac41cf3f06cf1590b2e,doc/ivyfile/artifact-exclude.html,58c898e3c03bb43524bca820,BugFix;Doc,1,0,0,0,1,0,0,0,0
Zookeeper,ZOOKEEPER-2687: Deadlock while shutting down the Leader serverssLeader server enters into deadlock while shutting down itself. Shutdown of the leader server is called from the synchronized block which must be called from outside the synchronized block. For detail pls refer ZOOKEEPER-2380ssAuthor: Mohammad Arshad <arshad@apache.org>ssReviewers: Abraham Fine <afine@apache.org>s Rakesh Radhakrishnan <rakeshr@apache.org>ssCloses #176 from arshadmohammad/ZOOKEEPER-2687 and squashes the following commits:ss7551f5c [Mohammad Arshad] Fixed Rakesh's commentss1e3ed70 [Mohammad Arshad] ZOOKEEPER-2687:Deadlock while shutting down the Leader server.ss(cherry picked from commit fd211a5275b6231e668268fb9df2820e07f5f33c)sSigned-off-by: Rakesh Radhakrishnan <rakeshr@apache.org>s,ZOOKEEPER-2380||ZOOKEEPER-2687,ZOOKEEPER-2380||ZOOKEEPER-2687,Deadlock between leader shutdown and forwarding ACK to the leader||Deadlock while shutting down the Leader server.,"Zookeeper enters into deadlock while shutting down itselfs thus making zookeeper service unavailable as deadlocked server is a leader. Here is the thread dump:s{code}s\"QuorumPeer[myid=1](plain=/0:0:0:0:0:0:0:0:2181)(secure=disabled)\" #25 prio=5 os_prio=0 tid=0x00007fbc502a6800 nid=0x834 in Object.wait() [0x00007fbc4d9a8000]      java.lang.Thread.State: WAITING (on object monitor)      at java.lang.Object.wait(Native Method)      at java.lang.Thread.join(Thread.java:1245)      - locked <s0x00000000feb78000> (a org.apache.zookeeper.server.SyncRequestProcessor)      at java.lang.Thread.join(Thread.java:1319)      at org.apache.zookeeper.server.SyncRequestProcessor.shutdown(SyncRequestProcessor.java:196)      at org.apache.zookeeper.server.quorum.ProposalRequestProcessor.shutdown(ProposalRequestProcessor.java:90)      at org.apache.zookeeper.server.PrepRequestProcessor.shutdown(PrepRequestProcessor.java:1016)      at org.apache.zookeeper.server.quorum.LeaderRequestProcessor.shutdown(LeaderRequestProcessor.java:78)      at org.apache.zookeeper.server.ZooKeeperServer.shutdown(ZooKeeperServer.java:561)      - locked <s0x00000000feb61e20> (a org.apache.zookeeper.server.quorum.LeaderZooKeeperServer)      at org.apache.zookeeper.server.quorum.QuorumZooKeeperServer.shutdown(QuorumZooKeeperServer.java:169)      - locked <s0x00000000feb61e20> (a org.apache.zookeeper.server.quorum.LeaderZooKeeperServer)      at org.apache.zookeeper.server.quorum.LeaderZooKeeperServer.shutdown(LeaderZooKeeperServer.java:102)      - locked <s0x00000000feb61e20> (a org.apache.zookeeper.server.quorum.LeaderZooKeeperServer)      at org.apache.zookeeper.server.quorum.Leader.shutdown(Leader.java:637)      at org.apache.zookeeper.server.quorum.Leader.lead(Leader.java:590)      - locked <s0x00000000feb781a0> (a org.apache.zookeeper.server.quorum.Leader)      at org.apache.zookeeper.server.quorum.QuorumPeer.run(QuorumPeer.java:1108)sss\"SyncThread:1\" #46 prio=5 os_prio=0 tid=0x00007fbc5848f000 nid=0x867 waiting for monitor entry [0x00007fbc4ca90000]      java.lang.Thread.State: BLOCKED (on object monitor)      at org.apache.zookeeper.server.quorum.Leader.processAck(Leader.java:784)      - waiting to lock <0x00000000feb781a0> (a org.apache.zookeeper.server.quorum.Leader)      at org.apache.zookeeper.server.quorum.AckRequestProcessor.processRequest(AckRequestProcessor.java:46)      at org.apache.zookeeper.server.SyncRequestProcessor.flush(SyncRequestProcessor.java:183)      at org.apache.zookeeper.server.SyncRequestProcessor.run(SyncRequestProcessor.java:113)s{code}ssLeader.lead() calls shutdown() from the synchronized blocks it acquired lock on Leader.java instances{code}swhile (true) {s                synchronized (this) {s                long start = Time.currentElapsedTime();s				.....s{code}sIn the shutdown flow SyncThread is trying to acquire lock on the same Leader.java instance. ssLeader thread acquired lock and waiting for SyncThread shutdown. SyncThread waiting for the lock to complete its shutdown.  This is how ZooKeeper entered into deadlock||Leader server enters into deadlock while shutting down. This happens some time only.sThe reason and deadlock flow is same as ZOOKEEPER-2380.sshutdown was removed from synchronized block in ZOOKEEPER-2380sNow shutdown is called from synchronized block from another place.s{code}s// check leader running statussif (!this.isRunning()) {s    shutdown(\"Unexpected internal error\");s    return;s}s{code}",Bug||Bug,58bfd2a30ccb2667fe27554e||58bfd4110ccb2667fe277e38,src/java/main/org/apache/zookeeper/server/quorum/Leader.java,58b938bff04620b392fcd362,BugFix,1,0,0,0,0,0,0,0,0
Zookeeper,ZOOKEEPER-2726 ZOOKEEPER-2693: Patch for introduces potential race conditionss#196ssAuthor: Kyle Nusbaum <knusbaum@yahoo-inc.com>ssReviewers: Govind Menons Kishor Patil <patik523@yahoo.com>s Michael Han <hanm@apache.org>ssCloses #198 from knusbaum/ZOOKEEPER-2726-3.5s,ZOOKEEPER-2726||ZOOKEEPER-2693,ZOOKEEPER-2693,DOS attack on wchp/wchc four letter words (4lw),The wchp/wchc four letter words can be exploited in a DOS attack on the ZK client port - typically 2181. The following POC attack was recently published on the web:sshttps://webcache.googleusercontent.com/search?q=cache:_CNGIz10PRYJ:https://www.exploit-db.com/exploits/41277/+&cd=14&hl=en&ct=clnk&gl=usssThe most straightforward way to block this attack is to not allow access to the client port to non-trusted clients - i.e. firewall the ZooKeeper service and only allow access to trusted applications using it for coordination.,Bug,58bfd4380ccb2667fe278388,src/java/main/org/apache/zookeeper/server/command/FourLetterCommands.java,58e79b73f6834f6ce4f09c60,BugFix,1,0,0,0,0,0,0,0,0
log4j,Bug 37930: Inadvertently removed required mkdir on jar creationssgit-svn-id: https://svn.apache.org/repos/asf/logging/log4j/branches/v1_2-branch@539686 13f79535-47bb-0310-9956-ffa450edef68s,37930,37930,Use Maven 2.x for site generation and possibly build,Maven is a Software Project Management tool (http://maven.apache.org).  One ofsthe primary benefits of supporting and possibly migrating to Maven is generationsof the log4j web site allowing the current unmaintainable site generation codesto slowly fade away.ssTo build log4j with Maven 2.x (as of the initial commit on this bug):ss1. Install Maven 2.0.xs2. Obtain required Sun Jars and installssmvn install:install-file -Dfile=jaf-1.0.2/activation.jar \s    -DgroupId=javax.activation \s    -DartifactId=activation -Dversion=1.0.2 -Dpackaging=jarssmvn install:install-file -Dfile=javamail-1.3.2/mail.jar \s    -DgroupId=javax.mail \s    -DartifactId=mail -Dversion=1.3.3 -Dpackaging=jarsssmvn install:install-file -Dfile=jms1.1/lib/jms.jar \s    -DgroupId=javax.jms \s    -DartifactId=jms -Dversion=1.1 -Dpackaging=jarsssmvn install:install-file -Dfile=jmx-1_2_1-bin/lib/jmxri.jar \s    -DgroupId=com.sun.jmx \s    -DartifactId=jmxri -Dversion=1.2.1 -Dpackaging=jarss3. Build log4j.jar ssmvn jar:jarss4. Build sitessmvn site,Bug,58e7a445149d3275c027e39e,build.xml,58c8ec13a2ce44391e3a11a2,BugFix,1,0,0,0,0,0,0,0,0
velocity,update - added J/Top and fixed spelling errsPR:sObtained from:sSubmitted by:sReviewed by:sssgit-svn-id: https://svn.apache.org/repos/asf/jakarta/velocity/trunk@75204 13f79535-47bb-0310-9956-ffa450edef68s,,,,,,,xdocs/powered.xml||docs/powered.html,58c9ef42c8fb89207bcbc21f,Doc,0,0,0,0,1,0,0,0,0
velocity,New testing template for small parsing oddities.sPR:sObtained from:sSubmitted by:sReviewed by:sssgit-svn-id: https://svn.apache.org/repos/asf/jakarta/velocity/trunk@73470 13f79535-47bb-0310-9956-ffa450edef68s,,,,,,,test/templates/diabolical.vm,58c9ef4dc8fb89207acbd67a,Test,0,0,1,0,0,0,0,0,0
Zookeeper,ZOOKEEPER-508. the last commit message should have been for ZOOKEEPER-508 and not ZOOKEEPER-408.ssgit-svn-id: https://svn.apache.org/repos/asf/hadoop/zookeeper/branches/branch-3.2@807488 13f79535-47bb-0310-9956-ffa450edef68s,ZOOKEEPER-508||ZOOKEEPER-408,ZOOKEEPER-508||ZOOKEEPER-408,proposals and commits for DIFF and Truncate messages from the leader to followers is buggy.||address all findbugs warnings in persistence classes,The proposals and commits sent by the leader after it asks the followers to truncate there logs or starts sending a diff has missing messages which causes out of order commits messages and causes the followers to shutdown because of these out of order commits.||trunk/src/java/main/org/apache/zookeeper/server/DataTree.javastrunk/src/java/main/org/apache/zookeeper/server/persistence/FileTxnSnapLog.javastrunk/src/java/main/org/apache/zookeeper/server/persistence/FileTxnLog.javastrunk/src/java/main/org/apache/zookeeper/server/persistence/Util.javastrunk/src/java/main/org/apache/zookeeper/server/DataNode.javastrunk/src/java/main/org/apache/zookeeper/server/upgrade/DataNodeV1.javastrunk/src/java/main/org/apache/zookeeper/server/upgrade/DataTreeV1.java,Bug||Sub-task,58bfcbc00ccb2667fe26b47e||58bfcb9c0ccb2667fe26b1b5,CHANGES.txt,58b938c0f04620b380fcd4a6,BugFix,1,0,0,0,1,0,0,0,0
oisafe,OI Safe: cleaned up various javadoc.  Added a null check to help with issue 317s which should fix the NPE.   Don't know why ch wasn't initializeds must be some issue like a race condition.ssgit-svn-id: https://openintents.googlecode.com/svn/trunk@3105 72b678ce-9140-0410-bee8-679b907dd61as,317,,,,,,Safe/src/org/openintents/safe/IntentHandler.java||Safe/src/org/openintents/safe/Passwords.java||Safe/src/org/openintents/safe/CryptoHelper.java||Safe/src/org/openintents/safe/service/ServiceNotification.java||Safe/src/org/openintents/safe/DBHelper.java||Safe/res/raw/recent_changes.txt,58c89234cba9df19673b5961,BugFix,1,0,0,0,1,1,0,0,0
log4j,Corrected a bug in LogFilePatternReceiver that prevented the processing of log files with delimited PROP entries.sssgit-svn-id: https://svn.apache.org/repos/asf/logging/log4j/trunk@310699 13f79535-47bb-0310-9956-ffa450edef68s,,,,,,,src/java/org/apache/log4j/chainsaw/help/release-notes.html||src/java/org/apache/log4j/varia/LogFilePatternReceiver.java,58c8ec20a2ce4439253a1b38,BugFix,1,0,0,0,0,0,0,0,0
CommonsMath,[MATH-1082] Improve cutOff mechanism in SimplexSolvers adapt unit tests.ssgit-svn-id: https://svn.apache.org/repos/asf/commons/proper/math/trunk@1552792 13f79535-47bb-0310-9956-ffa450edef68s,MATH-1082,MATH-1082,Existing cutOff mechanism in SimplexSolver can lead to wrong solutions,The cutOff mechanism introduced in MATH-828 does not work in call cases correctly.ssTests with the example from netlib have shown that sometimes an invalid solution is returned because of this.,Bug,58c11bb311e1802cacc294f6,src/main/java/org/apache/commons/math3/optim/linear/SimplexSolver.java||src/test/java/org/apache/commons/math3/optim/linear/SimplexSolverTest.java,58bfd7a83cff546cc8b42ecb,BugFix,1,0,1,0,1,0,0,0,0
ant-ivy,"FIX: Bad conflict resolution leads to bad \"configuration(s) not found\" error (IVY-729)ssgit-svn-id: https://svn.apache.org/repos/asf/ant/ivy/core/trunk@619939 13f79535-47bb-0310-9956-ffa450edef68s",IVY-729,IVY-729,"Bad conflict resolution leads to bad \"configuration(s) not found\" error",A bug with conflict resolution leads to a bad configuration(s) not found error.ssSee this thread for details about the context:shttp://www.nabble.com/Re%3A-Possible-Ivy-resolver-bug-td15302716.html,Bug,58c8da9a1cf3f06cf15909a7,test/repositories/IVY-729/c/1/ivy.xml||test/repositories/IVY-729/ivysettings.xml||src/java/org/apache/ivy/core/resolve/ResolveEngine.java||test/repositories/IVY-729/c/1/jars/c-1.jar||test/repositories/IVY-729/ivy.xml||test/repositories/IVY-729/b/1/ivy.xml||test/java/org/apache/ivy/core/resolve/ResolveTest.java||CHANGES.txt||test/repositories/IVY-729/a/1/jars/a-1.jar||test/repositories/IVY-729/b/1/jars/b-1.jar,58c898dec03bb4351ebca5e0,BugFix,1,0,1,0,1,0,0,0,0
ant-ivy,FIX: setting m2compatible on ibiblio resolver overwrite root and pattern settings (IVY-437) (thanks to Jing Xue)ssgit-svn-id: https://svn.apache.org/repos/asf/ant/ivy/core/trunk@644398 13f79535-47bb-0310-9956-ffa450edef68s,IVY-437,IVY-437,setting m2compatible on ibiblio resolver overwrite root and pattern settings,"Setting m2compatible=\"true\" on an ibiblio resolver overwrites the root and pattern settingss even if they were set manually. Depending on the order of attributes and the xml parser useds the result is varying (if setM2compatible is called before setRoots the configured root will be useds otherwise it's the default value for m2compatible which will be used!",Bug,58c8d9db1cf3f06cf1590373,src/java/org/apache/ivy/plugins/resolver/IBiblioResolver.java||CHANGES.txt,58c898dfc03bb4351ebca694,BugFix,1,0,0,0,1,0,0,0,0
ant-ivy,fix assertionsssgit-svn-id: https://svn.apache.org/repos/asf/incubator/ivy/trunk@484023 13f79535-47bb-0310-9956-ffa450edef68s,,,,,,,test/java/fr/jayasoft/ivy/ant/IvyBuildListTest.java,58c898f0c03bb43519bcb3f6,Test,0,0,1,0,0,0,0,0,0
ant-ivy,IMPROVE: exclusion of artifacts now works on transitive artifactss and exclusion can specify organisation and/or module (IVY-116)ssgit-svn-id: https://svn.apache.org/repos/asf/incubator/ivy/trunk@484084 13f79535-47bb-0310-9956-ffa450edef68s,IVY-116,IVY-116,Transitive Exclusions Not Working,"I am having the following issue.ssProduct A produces a war files which resides in the \"war\" configurations    <conf name=\"war\" />ss    <artifact name=\"A\" type=\"war\" conf=\"war\" />ssProduct B produces a war and jar files which reside in the \"war\" and \"runtime\" configurationssrespectively.  ss    <artifact name=\"B\" type=\"jar\" conf=\"runtime\" />s    <artifact name=\"B\" type=\"war\" conf=\"war\" />ssThe base build file merges any dependencies on \"war\" files into the web stagingsareas before bulding the module's war file. Product B has a dependency on the warsfile from module A.  As a results the conents of A's war files also end up in B's war file.ss   <dependency name=\"A\" rev=\"\" />sssProduct C has a dependency only on the jar file of module A.  If I do this:s   <dependency name=\"B\" rev=\"\" />ssI woulds of course include B's war file into C's war file.  I would think any one of the following wouldssolve the problem:ss      <dependency name=\"B\" rev=\"\">s          <exclude name=\"B\" type=\"war\" />s      </dependency>ss      <dependency name=\"B\" rev=\"\">s          <exclude name=\"B\" type=\"war\" />s          <exclude name=\"A\" type=\"war\" />s      </dependency>ss      <dependency name=\"B\" rev=\"\">s          <exclude type=\"war\" />s      </dependency>ss      <dependency name=\"B\" rev=\"\">s          <exclude conf=\"war\" />s      </dependency>ss      <dependency name=\"B\" rev=\"\">s          <include type=\"jar\" />s      </dependency>ssHowevers it still picks up the war file from module A as a dependencys every time.  The onlysway i've seen to stop that from happening is the following;ss      <dependency name=\"B\" rev=\"\" transitive=\"false\" />ssorss      <dependency name=\"B\" rev=\"\">s          <conf name=\"war\" mapped=\"runtime\">s          ... Map out every configurations      </dependency>sssIt seems that if the \"war\" configuration from module B has a dependency on the \"war\"sconfiguration from module As if you exclude all the artifacts from module B which fitsinto the \"war\" configurations it should exclude the artifacts as part of the dependencies.ssAny reason we can't just have a way to map a single configuration to something elses andshave all other configurations map to the same name?  In additions I'm not sure why you can'tsspecifically exclude a transitive dependency.  <exclude> seems only to work on directsdependencies.ss",Bug,58c8d90f1cf3f06cf158fdbd,test/repositories/1/org2/mod2.5/jars/mod2.5-0.7.jar||test/java/fr/jayasoft/ivy/ResolveTest.java||test/repositories/1/org2/mod2.3/ivys/ivy-0.7.xml||test/repositories/1/org2/mod2.3/jars/mod2.3-0.7.jar||test/repositories/1/org2/mod2.5/ivys/ivy-0.7.xml||test/repositories/1/org2/mod2.6/ivys/ivy-0.7.xml||src/java/fr/jayasoft/ivy/xml/XmlModuleDescriptorParser.java||test/repositories/1/org2/mod2.5/jars/mod2.5-0.8.jar||src/java/fr/jayasoft/ivy/DefaultDependencyArtifactDescriptor.java||test/repositories/1/org2/mod2.6/ivys/ivy-0.9.xml||src/java/fr/jayasoft/ivy/IvyNode.java||test/repositories/1/org2/mod2.6/ivys/ivy-0.6.xml||src/java/fr/jayasoft/ivy/xml/ivy.xsd||test/repositories/1/org2/mod2.5/ivys/ivy-0.6.xml||CHANGES.txt||test/repositories/1/org2/mod2.5/ivys/ivy-0.8.xml||test/repositories/1/org2/mod2.6/ivys/ivy-0.8.xml,58c898f5c03bb43524bcb4cf,BugFix,1,0,1,0,1,0,0,0,0
